pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z
0.5,0.5,0.5,-0.026352,0.398458,0.159179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.031873,0.4089,0.158495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.03808,0.420659,0.156894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.043296,0.41883,0.15719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.04807,0.422946,0.155778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.05113,0.414294,0.15568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.055496,0.417843,0.154997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.060136,0.418924,0.154576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.063581,0.421177,0.1535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.068143,0.42368,0.152673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.073154,0.425095,0.152176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.076158,0.411567,0.154365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.081026,0.411852,0.153438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.085858,0.413915,0.152683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.090426,0.409491,0.15357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.095296,0.410786,0.152692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.100539,0.417913,0.151314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.105271,0.416451,0.15172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.110249,0.415229,0.151782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.114396,0.413127,0.152308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.120113,0.409846,0.153325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.125842,0.418988,0.152394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.130156,0.418093,0.152799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.134884,0.415724,0.152477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.140154,0.418832,0.152249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.143835,0.421122,0.151554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.14829,0.42436,0.151022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.153722,0.418006,0.152366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.158544,0.421819,0.151728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.16321,0.423504,0.1518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.167457,0.424733,0.151369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.172195,0.424549,0.151383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.175954,0.429304,0.150587,NaN,NaN,NaN,NaN,NaN,NaN,-0.041159,0.452192,0.155133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.181331,0.425935,0.150568,NaN,NaN,NaN,NaN,NaN,NaN,-0.048967,0.451536,0.154715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.1848,0.430454,0.148982,NaN,NaN,NaN,NaN,NaN,NaN,-0.056928,0.447481,0.155515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.188779,0.429461,0.149192,NaN,NaN,NaN,-0.048786,0.470745,0.182404,-0.065101,0.446849,0.15578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,-0.194237,0.426173,0.149062,NaN,NaN,NaN,-0.049574,0.451548,0.188232,-0.072927,0.448035,0.157202,NaN,NaN,NaN,NaN,NaN,NaN,-0.036712,0.434588,0.159027
NaN,NaN,NaN,-0.197366,0.434635,0.147601,-0.037492,0.421761,0.190738,-0.051089,0.42915,0.194157,-0.081494,0.453936,0.157358,NaN,NaN,NaN,NaN,NaN,NaN,-0.042483,0.437235,0.159154
NaN,NaN,NaN,-0.20116,0.433451,0.147588,-0.04249,0.420356,0.189871,-0.052111,0.400573,0.20099,-0.087258,0.437205,0.163465,-0.044295,0.450143,0.14165,-0.047656,0.445807,0.135866,-0.049728,0.419245,0.159784
NaN,NaN,NaN,-0.205112,0.433572,0.147395,-0.047465,0.425338,0.189189,-0.055297,0.37682,0.206592,-0.095272,0.456653,0.161315,-0.054216,0.451446,0.139571,-0.057478,0.444145,0.133706,-0.063167,0.439321,0.153725
NaN,NaN,NaN,-0.209788,0.43365,0.147324,-0.051613,0.430301,0.188416,-0.058715,0.380451,0.204718,-0.101147,0.457281,0.164267,-0.062282,0.448214,0.137498,-0.066988,0.442854,0.131891,-0.066872,0.426773,0.154103
NaN,NaN,NaN,-0.214099,0.432924,0.14576,-0.05578,0.422685,0.190424,-0.064191,0.390567,0.203584,-0.104925,0.457372,0.164928,-0.07167,0.453856,0.134471,-0.076644,0.445586,0.129603,-0.074066,0.42214,0.152571
NaN,NaN,NaN,-0.218362,0.434176,0.1458,-0.060132,0.425599,0.190451,-0.071435,0.406803,0.200732,-0.108909,0.449322,0.167901,-0.079149,0.444944,0.133843,-0.085186,0.446335,0.127518,-0.081286,0.425807,0.150225
NaN,NaN,NaN,-0.222267,0.432332,0.146235,-0.063727,0.422149,0.191769,-0.076821,0.403969,0.199491,-0.112283,0.439505,0.171186,-0.085983,0.455103,0.130393,-0.09272,0.447623,0.125421,-0.086522,0.421142,0.149334
